request_id,client_id,tenant_id,slo_class,vllm_priority,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
149,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,2196,4435,0,0,0,0,0,,0,2429,500513525,1788922762644169,1788922762860729,1788922854467333,4436,ok,,length,4cbe9460-ceff-4bf3-ae76-465ae5498f2d
145,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,497,4929,0,0,0,0,0,,0,746,482641124,1788922744772507,1788922744860095,1788922856805213,4930,ok,,length,a62a1390-0c28-491f-9843-c2c55da211b8
72,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,421,17189,0,0,0,0,0,,0,663,222323581,1788922484454163,1788922484515875,1788922864105840,17190,ok,,length,f4a60f6b-d444-4dee-b253-848a1ae37f15
136,reasoning-0,reasoning-jobs,standard,1,,0,reasoning-system-prompt-0,250,true,1825,6582,0,0,0,0,0,,0,2082,456434833,1788922718565392,1788922718745189,1788922867174469,6583,ok,,length,6e2ed1e0-c5fb-43e2-8220-2cba72bdf0fc
139,reasoning-5,reasoning-jobs,standard,1,,0,reasoning-system-prompt-5,250,true,905,6929,0,0,0,0,0,,0,1147,469571409,1788922731701810,1788922731821251,1788922886538506,6930,ok,,length,4971b023-2f32-4587-aa71-d191f9e9bb69
59,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,932,21279,0,0,0,0,0,,0,1188,185512454,1788922447643100,1788922447748063,1788922894713855,21280,ok,,length,0159c350-340b-4792-8ce8-011352f24bcd
147,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,1699,6401,0,0,0,0,0,,0,1961,492471451,1788922754601462,1788922754770921,1788922897289529,6402,ok,,length,759e86a0-7ded-40bf-ad7f-1c31df785cd8
143,reasoning-9,reasoning-jobs,standard,1,,0,reasoning-system-prompt-9,250,true,432,8263,0,0,0,0,0,,0,645,476646534,1788922738776825,1788922738842682,1788922920724254,8264,ok,,length,87fc10bb-8df7-44cc-9877-5fa843910e78
85,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,230,17789,0,0,0,0,0,,0,457,266619133,1788922528748928,1788922528813079,1788922923243889,17790,ok,,length,17841cc6-2a47-4f81-8bec-4beb6224903f
121,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,243,12417,0,0,0,0,0,,0,502,405511447,1788922667642175,1788922667699925,1788922927447666,12418,ok,,length,e7095196-2539-4724-bb71-9086d424fca8
118,reasoning-9,reasoning-jobs,standard,1,,0,reasoning-system-prompt-9,250,true,215,13268,0,0,0,0,0,,0,443,401075804,1788922663206176,1788922663267730,1788922939020795,13269,ok,,length,b89b49a8-747c-483e-ab6c-fdd7e1722756
144,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,803,9449,0,0,0,0,0,,0,1031,478088319,1788922740218873,1788922740322077,1788922946409329,9450,ok,,length,e7cf50bf-5acd-4351-8d89-628efb6e896d
97,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,581,15598,0,0,0,0,0,,0,836,343125155,1788922605255819,1788922605355837,1788922951439457,15599,ok,,length,9edc7261-9753-43f4-9f6b-661fc79e816f
135,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,473,11687,0,0,0,0,0,,0,737,455469663,1788922717600096,1788922717690220,1788922970775271,11688,ok,,length,78cce76c-fe26-40e3-b06d-d76a2d24df19
142,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,1007,10930,0,0,0,0,0,,0,1250,474770600,1788922736900866,1788922737032985,1788922972649124,10931,ok,,length,e87ba756-2ac5-409f-ac34-017cf24fe9cb
119,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,645,15306,0,0,0,0,0,,0,881,404057753,1788922666188114,1788922666272989,1788922977899795,15307,ok,,length,f5697f06-868b-428e-ac6a-a33cb62b6b20
58,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,3581,26010,0,0,0,0,0,,0,3840,168943102,1788922431073027,1788922431362075,1788922986492598,26011,ok,,length,b69aad8f-07d5-4a5d-abbb-28568601f0a9
108,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,779,17539,0,0,0,0,0,,0,1002,374577674,1788922636708127,1788922636800702,1788922992160128,17540,ok,,length,6d3c83eb-c52d-4b2b-9d95-59a5baa4ddaa
134,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,1530,14434,0,0,0,0,0,,0,1791,445395525,1788922707526180,1788922707705192,1788922994071213,14435,ok,,length,6edcbd15-5b12-450a-b1fe-317c6e482361
106,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,734,19252,0,0,0,0,0,,0,958,370966291,1788922633097033,1788922633190965,1788923017389991,19253,ok,,length,394954a5-ca24-4f2f-b21b-a67f617f0a6e
146,reasoning-5,reasoning-jobs,standard,1,,0,reasoning-system-prompt-5,250,true,454,14674,0,0,0,0,0,,0,705,482902942,1788922745032862,1788922745102766,1788923049380317,14675,ok,,length,8f147119-4eb2-4740-94ca-ace107dbcb42
57,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,580,32000,0,0,0,0,0,,0,830,168071851,1788922430201828,1788922430285185,1788923096572691,32001,ok,,length,833b9841-49f2-45dc-8320-d7f16e48151f
74,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,3151,30650,0,0,0,0,0,,0,3370,224199324,1788922486329555,1788922486577870,1788923124632494,30651,ok,,length,aff4f262-7d01-4620-82fb-44dfbd3d20df
87,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,235,28517,0,0,0,0,0,,0,479,268032530,1788922530162316,1788922530219078,1788923125916597,28518,ok,,length,ce03d673-e551-4f12-b682-cfe0a34e5e6b
132,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,686,32000,0,0,0,0,0,,0,932,434368108,1788922696498860,1788922696598037,1788923268774007,32001,ok,,length,40c2c79c-2924-47f3-8a7e-f2f680a8d68f
141,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,1306,32000,0,0,0,0,0,,0,1539,474180767,1788922736311269,1788922736466187,1788923331639616,32001,ok,,length,d321799d-3e8c-4148-a8c4-f08ebf36a1f5
